n,t_s,x,y,pixel_clk,pixel_index,line_clk,line_index,frame_clk,pixel_valid_gate
456,0.456,-1.090452,2.01228,0,-1,0,-1,0,0
457,0.457,-1.090428,2.00376,0,-1,0,-1,0,0
458,0.458,-1.090416,1.99524,0,-1,0,-1,0,0
459,0.459,-1.090392,1.98672,0,-1,0,-1,0,0
460,0.46,-1.090368,1.9782,0,-1,0,-1,0,0
461,0.461,-1.090344,1.96968,0,-1,0,-1,0,0
462,0.462,-1.09032,1.96116,0,-1,0,-1,0,0
463,0.463,-1.090296,1.95264,0,-1,0,-1,0,0
464,0.464,-1.090272,1.94412,0,-1,0,-1,0,0
465,0.465,-1.090248,1.9356,0,-1,0,-1,0,0
466,0.466,-1.090224,1.92708,0,-1,0,-1,0,0
467,0.467,-1.0902,1.91856,0,-1,0,-1,0,0
468,0.468,-1.090176,1.91004,1,0,1,0,0,0
469,0.469,-1.090152,1.90152,0,-1,0,-1,0,0
470,0.47,-1.09014,1.893,0,-1,0,-1,0,0
471,0.471,-1.090116,1.88448,0,-1,0,-1,0,0
472,0.472,-1.090092,1.87596,0,-1,0,-1,0,0
473,0.473,-1.090068,1.86744,0,-1,0,-1,0,0
474,0.474,-1.090044,1.85892,0,-1,0,-1,0,0
475,0.475,-1.09002,1.8504,0,-1,0,-1,0,0
476,0.476,-1.089996,1.84188,0,-1,0,-1,0,0
477,0.477,-1.089972,1.83336,0,-1,0,-1,0,0
478,0.478,-1.089948,1.82484,0,-1,0,-1,0,0
479,0.479,-1.089924,1.81632,0,-1,0,-1,0,0
480,0.48,-1.0899,1.8078,0,-1,0,-1,0,0
481,0.481,-1.089876,1.79916,0,-1,0,-1,0,0
482,0.482,-1.089852,1.79064,0,-1,0,-1,0,0
483,0.483,-1.08984,1.78212,0,-1,0,-1,0,0
484,0.484,-1.089816,1.7736,0,-1,0,-1,0,0
485,0.485,-1.089792,1.76508,0,-1,0,-1,0,0
486,0.486,-1.089768,1.75656,0,-1,0,-1,0,0
487,0.487,-1.089744,1.74804,0,-1,0,-1,0,0
488,0.488,-1.08972,1.73952,0,-1,0,-1,0,0
489,0.489,-1.089696,1.731,0,-1,0,-1,0,0
490,0.49,-1.089672,1.72248,0,-1,0,-1,0,0
491,0.491,-1.089648,1.71396,0,-1,0,-1,0,0
492,0.492,-1.089624,1.70544,0,-1,0,-1,0,0
493,0.493,-1.0896,1.69692,0,-1,0,-1,0,0
494,0.494,-1.089576,1.6884,0,-1,0,-1,0,0
495,0.495,-1.089564,1.67988,0,-1,0,-1,0,0
496,0.496,-1.08954,1.67136,0,-1,0,-1,0,0
497,0.497,-1.089516,1.66284,0,-1,0,-1,0,0
498,0.498,-1.089492,1.65432,1,1,0,0,0,1
499,0.499,-1.089468,1.6458,0,-1,0,-1,0,1
500,0.5,-1.089444,1.63728,0,-1,0,-1,0,1
501,0.501,-1.08942,1.62876,0,-1,0,-1,0,1
502,0.502,-1.089396,1.62024,0,-1,0,-1,0,1
503,0.503,-1.089372,1.61172,0,-1,0,-1,0,1
504,0.504,-1.089348,1.6032,0,-1,0,-1,0,1
505,0.505,-1.089324,1.59456,0,-1,0,-1,0,1
506,0.506,-1.0893,1.58604,0,-1,0,-1,0,1
507,0.507,-1.089288,1.57752,0,-1,0,-1,0,1
508,0.508,-1.089264,1.569,0,-1,0,-1,0,1
509,0.509,-1.08924,1.56048,0,-1,0,-1,0,1
510,0.51,-1.089216,1.55196,0,-1,0,-1,0,1
511,0.511,-1.089192,1.54344,0,-1,0,-1,0,1
512,0.512,-1.089168,1.53492,0,-1,0,-1,0,1
513,0.513,-1.089144,1.5264,0,-1,0,-1,0,1
514,0.514,-1.08912,1.51788,0,-1,0,-1,0,1
515,0.515,-1.089096,1.50936,0,-1,0,-1,0,1
516,0.516,-1.089072,1.50084,0,-1,0,-1,0,1
517,0.517,-1.089048,1.49232,0,-1,0,-1,0,1
518,0.518,-1.089024,1.4838,0,-1,0,-1,0,1
519,0.519,-1.089,1.47528,0,-1,0,-1,0,1
520,0.52,-1.088988,1.46676,0,-1,0,-1,0,1
521,0.521,-1.088964,1.45824,0,-1,0,-1,0,1
522,0.522,-1.08894,1.44972,0,-1,0,-1,0,1
523,0.523,-1.088916,1.4412,0,-1,0,-1,0,1
524,0.524,-1.088892,1.43268,0,-1,0,-1,0,1
525,0.525,-1.088868,1.42416,0,-1,0,-1,0,1
526,0.526,-1.088844,1.41564,0,-1,0,-1,0,1
527,0.527,-1.08882,1.407,0,-1,0,-1,0,1
528,0.528,-1.088796,1.39848,1,2,0,0,0,2
529,0.529,-1.088772,1.38996,0,-1,0,-1,0,2
530,0.53,-1.088748,1.38144,0,-1,0,-1,0,2
531,0.531,-1.088724,1.37292,0,-1,0,-1,0,2
532,0.532,-1.088712,1.3644,0,-1,0,-1,0,2
533,0.533,-1.088688,1.35588,0,-1,0,-1,0,2
534,0.534,-1.088664,1.34736,0,-1,0,-1,0,2
535,0.535,-1.08864,1.33884,0,-1,0,-1,0,2
536,0.536,-1.088616,1.33032,0,-1,0,-1,0,2
537,0.537,-1.088592,1.3218,0,-1,0,-1,0,2
538,0.538,-1.088568,1.31328,0,-1,0,-1,0,2
539,0.539,-1.088544,1.30476,0,-1,0,-1,0,2
540,0.54,-1.08852,1.29624,0,-1,0,-1,0,2
541,0.541,-1.088496,1.28772,0,-1,0,-1,0,2
542,0.542,-1.088472,1.2792,0,-1,0,-1,0,2
543,0.543,-1.088448,1.27068,0,-1,0,-1,0,2
544,0.544,-1.088436,1.26216,0,-1,0,-1,0,2
545,0.545,-1.088412,1.25364,0,-1,0,-1,0,2
546,0.546,-1.088388,1.24512,0,-1,0,-1,0,2
547,0.547,-1.088364,1.2366,0,-1,0,-1,0,2
548,0.548,-1.08834,1.22796,0,-1,0,-1,0,2
549,0.549,-1.088316,1.21944,0,-1,0,-1,0,2
550,0.55,-1.088292,1.21092,0,-1,0,-1,0,2
551,0.551,-1.088268,1.2024,0,-1,0,-1,0,2
552,0.552,-1.088244,1.193916,0,-1,0,-1,0,2
553,0.553,-1.08822,1.185384,0,-1,0,-1,0,2
554,0.554,-1.088196,1.176852,0,-1,0,-1,0,2
555,0.555,-1.088172,1.168332,0,-1,0,-1,0,2
556,0.556,-1.088148,1.1598,0,-1,0,-1,0,2
557,0.557,-1.088136,1.15128,0,-1,0,-1,0,2
558,0.558,-1.088112,1.142748,1,3,0,0,0,3
559,0.559,-1.088088,1.134228,0,-1,0,-1,0,3
560,0.56,-1.088064,1.125696,0,-1,0,-1,0,3
561,0.561,-1.08804,1.117176,0,-1,0,-1,0,3
562,0.562,-1.088016,1.108644,0,-1,0,-1,0,3
563,0.563,-1.087992,1.100124,0,-1,0,-1,0,3
564,0.564,-1.087968,1.091592,0,-1,0,-1,0,3
565,0.565,-1.087944,1.083072,0,-1,0,-1,0,3
566,0.566,-1.08792,1.07454,0,-1,0,-1,0,3
567,0.567,-1.087896,1.066008,0,-1,0,-1,0,3
568,0.568,-1.087872,1.057488,0,-1,0,-1,0,3
569,0.569,-1.08786,1.048956,0,-1,0,-1,0,3
570,0.57,-1.087836,1.040436,0,-1,0,-1,0,3
571,0.571,-1.087812,1.031904,0,-1,0,-1,0,3
572,0.572,-1.087788,1.023384,0,-1,0,-1,0,3
573,0.573,-1.087764,1.014852,0,-1,0,-1,0,3
574,0.574,-1.08774,1.006332,0,-1,0,-1,0,3
575,0.575,-1.087716,0.9978,0,-1,0,-1,0,3
576,0.576,-1.087692,0.989268,0,-1,0,-1,0,3
577,0.577,-1.087668,0.980748,0,-1,0,-1,0,3
578,0.578,-1.087644,0.972216,0,-1,0,-1,0,3
579,0.579,-1.08762,0.963696,0,-1,0,-1,0,3
580,0.58,-1.087596,0.955164,0,-1,0,-1,0,3
581,0.581,-1.087572,0.946644,0,-1,0,-1,0,3
582,0.582,-1.08756,0.938112,0,-1,0,-1,0,3
583,0.583,-1.087536,0.92958,0,-1,0,-1,0,3
584,0.584,-1.087512,0.92106,0,-1,0,-1,0,3
585,0.585,-1.087488,0.912528,0,-1,0,-1,0,3
586,0.586,-1.087464,0.904008,0,-1,0,-1,0,3
587,0.587,-1.08744,0.895476,0,-1,0,-1,0,3
588,0.588,-1.087416,0.886944,1,4,0,0,0,4
589,0.589,-1.087392,0.878424,0,-1,0,-1,0,4
590,0.59,-1.087368,0.869892,0,-1,0,-1,0,4
591,0.591,-1.087344,0.861372,0,-1,0,-1,0,4
592,0.592,-1.08732,0.85284,0,-1,0,-1,0,4
593,0.593,-1.087296,0.844308,0,-1,0,-1,0,4
594,0.594,-1.087284,0.835788,0,-1,0,-1,0,4
595,0.595,-1.08726,0.827256,0,-1,0,-1,0,4
596,0.596,-1.087236,0.818736,0,-1,0,-1,0,4
597,0.597,-1.087212,0.810204,0,-1,0,-1,0,4
598,0.598,-1.087188,0.801672,0,-1,0,-1,0,4
599,0.599,-1.087164,0.793152,0,-1,0,-1,0,4
600,0.6,-1.08714,0.78462,0,-1,0,-1,0,4
601,0.601,-1.087116,0.7761,0,-1,0,-1,0,4
602,0.602,-1.087092,0.767568,0,-1,0,-1,0,4
603,0.603,-1.087068,0.759036,0,-1,0,-1,0,4
604,0.604,-1.087044,0.750516,0,-1,0,-1,0,4
605,0.605,-1.08702,0.741984,0,-1,0,-1,0,4
606,0.606,-1.087008,0.733452,0,-1,0,-1,0,4
607,0.607,-1.086984,0.724932,0,-1,0,-1,0,4
608,0.608,-1.08696,0.7164,0,-1,0,-1,0,4
609,0.609,-1.086936,0.70788,0,-1,0,-1,0,4
610,0.61,-1.086912,0.699348,0,-1,0,-1,0,4
611,0.611,-1.086888,0.690816,0,-1,0,-1,0,4
612,0.612,-1.086864,0.682296,0,-1,0,-1,0,4
613,0.613,-1.08684,0.673764,0,-1,0,-1,0,4
614,0.614,-1.086816,0.665232,0,-1,0,-1,0,4
615,0.615,-1.086792,0.656712,0,-1,0,-1,0,4
616,0.616,-1.086768,0.64818,0,-1,0,-1,0,4
617,0.617,-1.086744,0.639648,0,-1,0,-1,0,4
618,0.618,-1.08672,0.631128,1,5,0,0,0,5
619,0.619,-1.086708,0.622596,0,-1,0,-1,0,5
620,0.62,-1.086684,0.614064,0,-1,0,-1,0,5
621,0.621,-1.08666,0.605544,0,-1,0,-1,0,5
622,0.622,-1.086636,0.597012,0,-1,0,-1,0,5
623,0.623,-1.086612,0.58848,0,-1,0,-1,0,5
624,0.624,-1.086588,0.57996,0,-1,0,-1,0,5
625,0.625,-1.086564,0.571428,0,-1,0,-1,0,5
626,0.626,-1.08654,0.562896,0,-1,0,-1,0,5
627,0.627,-1.086516,0.554376,0,-1,0,-1,0,5
628,0.628,-1.086492,0.545844,0,-1,0,-1,0,5
629,0.629,-1.086468,0.537312,0,-1,0,-1,0,5
630,0.63,-1.086444,0.528792,0,-1,0,-1,0,5
631,0.631,-1.086432,0.52026,0,-1,0,-1,0,5
632,0.632,-1.086408,0.511728,0,-1,0,-1,0,5
633,0.633,-1.086384,0.503208,0,-1,0,-1,0,5
634,0.634,-1.08636,0.494676,0,-1,0,-1,0,5
635,0.635,-1.086336,0.486144,0,-1,0,-1,0,5
636,0.636,-1.086312,0.477624,0,-1,0,-1,0,5
637,0.637,-1.086288,0.469092,0,-1,0,-1,0,5
638,0.638,-1.086264,0.46056,0,-1,0,-1,0,5
639,0.639,-1.08624,0.45204,0,-1,0,-1,0,5
640,0.64,-1.086216,0.443508,0,-1,0,-1,0,5
641,0.641,-1.086192,0.434976,0,-1,0,-1,0,5
642,0.642,-1.086168,0.426456,0,-1,0,-1,0,5
643,0.643,-1.086144,0.417924,0,-1,0,-1,0,5
644,0.644,-1.086132,0.409392,0,-1,0,-1,0,5
645,0.645,-1.086108,0.40086,0,-1,0,-1,0,5
646,0.646,-1.086084,0.39234,0,-1,0,-1,0,5
647,0.647,-1.08606,0.383808,0,-1,0,-1,0,5
648,0.648,-1.086036,0.375276,1,6,0,0,0,6
649,0.649,-1.086012,0.366756,0,-1,0,-1,0,6
650,0.65,-1.085988,0.358224,0,-1,0,-1,0,6
651,0.651,-1.085964,0.349692,0,-1,0,-1,0,6
652,0.652,-1.08594,0.34116,0,-1,0,-1,0,6
653,0.653,-1.085916,0.33264,0,-1,0,-1,0,6
654,0.654,-1.085892,0.324108,0,-1,0,-1,0,6
655,0.655,-1.085868,0.315576,0,-1,0,-1,0,6
656,0.656,-1.085856,0.307056,0,-1,0,-1,0,6
657,0.657,-1.085832,0.298524,0,-1,0,-1,0,6
658,0.658,-1.085808,0.289992,0,-1,0,-1,0,6
659,0.659,-1.085784,0.28146,0,-1,0,-1,0,6
660,0.66,-1.08576,0.27294,0,-1,0,-1,0,6
661,0.661,-1.085736,0.264408,0,-1,0,-1,0,6
662,0.662,-1.085712,0.255876,0,-1,0,-1,0,6
663,0.663,-1.085688,0.247344,0,-1,0,-1,0,6
664,0.664,-1.085664,0.238824,0,-1,0,-1,0,6
665,0.665,-1.08564,0.230292,0,-1,0,-1,0,6
666,0.666,-1.085616,0.22176,0,-1,0,-1,0,6
667,0.667,-1.085592,0.213228,0,-1,0,-1,0,6
668,0.668,-1.085568,0.204708,0,-1,0,-1,0,6
669,0.669,-1.085556,0.196176,0,-1,0,-1,0,6
670,0.67,-1.085532,0.187644,0,-1,0,-1,0,6
671,0.671,-1.085508,0.179112,0,-1,0,-1,0,6
672,0.672,-1.085484,0.170592,0,-1,0,-1,0,6
673,0.673,-1.08546,0.16206,0,-1,0,-1,0,6
674,0.674,-1.085436,0.153528,0,-1,0,-1,0,6
675,0.675,-1.085412,0.144996,0,-1,0,-1,0,6
676,0.676,-1.085388,0.136476,0,-1,0,-1,0,6
677,0.677,-1.085364,0.127944,0,-1,0,-1,0,6
678,0.678,-1.08534,0.119412,1,7,0,0,0,7
679,0.679,-1.085316,0.1108824,0,-1,0,-1,0,7
680,0.68,-1.085292,0.102354,0,-1,0,-1,0,7
681,0.681,-1.08528,0.0938244,0,-1,0,-1,0,7
682,0.682,-1.085256,0.0852948,0,-1,0,-1,0,7
683,0.683,-1.085232,0.0767652,0,-1,0,-1,0,7
684,0.684,-1.085208,0.0682356,0,-1,0,-1,0,7
685,0.685,-1.085184,0.059706,0,-1,0,-1,0,7
686,0.686,-1.08516,0.0511776,0,-1,0,-1,0,7
687,0.687,-1.085136,0.042648,0,-1,0,-1,0,7
688,0.688,-1.085112,0.0341184,0,-1,0,-1,0,7
689,0.689,-1.085088,0.0255888,0,-1,0,-1,0,7
690,0.69,-1.085064,0.0170592,0,-1,0,-1,0,7
691,0.691,-1.08504,0.0085296,0,-1,0,-1,0,7
692,0.692,-1.085016,0.0,0,-1,0,-1,0,7
693,0.693,-1.084992,-0.0085296,0,-1,0,-1,0,7
694,0.694,-1.08498,-0.0170592,0,-1,0,-1,0,7
695,0.695,-1.084956,-0.0255888,0,-1,0,-1,0,7
696,0.696,-1.084932,-0.0341184,0,-1,0,-1,0,7
697,0.697,-1.084908,-0.042648,0,-1,0,-1,0,7
698,0.698,-1.084884,-0.0511776,0,-1,0,-1,0,7
699,0.699,-1.08486,-0.0597072,0,-1,0,-1,0,7
700,0.7,-1.084836,-0.068238,0,-1,0,-1,0,7
701,0.701,-1.084812,-0.0767676,0,-1,0,-1,0,7
702,0.702,-1.084788,-0.0852972,0,-1,0,-1,0,7
703,0.703,-1.084764,-0.0938268,0,-1,0,-1,0,7
704,0.704,-1.08474,-0.1023564,0,-1,0,-1,0,7
705,0.705,-1.084716,-0.1108872,0,-1,0,-1,0,7
706,0.706,-1.084704,-0.1194168,0,-1,0,-1,0,7
707,0.707,-1.08468,-0.127944,0,-1,0,-1,0,7
708,0.708,-1.084656,-0.136476,1,8,0,0,0,8
709,0.709,-1.084632,-0.145008,0,-1,0,-1,0,8
710,0.71,-1.084608,-0.15354,0,-1,0,-1,0,8
711,0.711,-1.084584,-0.162072,0,-1,0,-1,0,8
712,0.712,-1.08456,-0.170592,0,-1,0,-1,0,8
713,0.713,-1.084536,-0.179124,0,-1,0,-1,0,8
714,0.714,-1.084512,-0.187656,0,-1,0,-1,0,8
715,0.715,-1.084488,-0.196188,0,-1,0,-1,0,8
716,0.716,-1.084464,-0.20472,0,-1,0,-1,0,8
717,0.717,-1.08444,-0.213252,0,-1,0,-1,0,8
718,0.718,-1.084416,-0.221772,0,-1,0,-1,0,8
719,0.719,-1.084404,-0.230304,0,-1,0,-1,0,8
720,0.72,-1.08438,-0.238836,0,-1,0,-1,0,8
721,0.721,-1.084356,-0.247368,0,-1,0,-1,0,8
722,0.722,-1.084332,-0.2559,0,-1,0,-1,0,8
723,0.723,-1.084308,-0.264432,0,-1,0,-1,0,8
724,0.724,-1.084284,-0.272964,0,-1,0,-1,0,8
725,0.725,-1.08426,-0.281484,0,-1,0,-1,0,8
726,0.726,-1.084236,-0.290016,0,-1,0,-1,0,8
727,0.727,-1.084212,-0.298548,0,-1,0,-1,0,8
728,0.728,-1.084188,-0.30708,0,-1,0,-1,0,8
729,0.729,-1.084164,-0.315612,0,-1,0,-1,0,8
730,0.73,-1.08414,-0.324144,0,-1,0,-1,0,8
731,0.731,-1.084128,-0.332676,0,-1,0,-1,0,8
732,0.732,-1.084104,-0.341208,0,-1,0,-1,0,8
733,0.733,-1.08408,-0.349728,0,-1,0,-1,0,8
734,0.734,-1.084056,-0.35826,0,-1,0,-1,0,8
735,0.735,-1.084032,-0.366792,0,-1,0,-1,0,8
736,0.736,-1.084008,-0.375324,0,-1,0,-1,0,8
737,0.737,-1.083984,-0.383856,0,-1,0,-1,0,8
738,0.738,-1.08396,-0.392388,1,9,0,0,0,9
739,0.739,-1.083936,-0.40092,0,-1,0,-1,0,9
740,0.74,-1.083912,-0.409452,0,-1,0,-1,0,9
741,0.741,-1.083888,-0.417984,0,-1,0,-1,0,9
742,0.742,-1.083864,-0.426504,0,-1,0,-1,0,9
743,0.743,-1.08384,-0.435036,0,-1,0,-1,0,9
744,0.744,-1.083828,-0.443568,0,-1,0,-1,0,9
745,0.745,-1.083804,-0.4521,0,-1,0,-1,0,9
746,0.746,-1.08378,-0.460632,0,-1,0,-1,0,9
747,0.747,-1.083756,-0.469164,0,-1,0,-1,0,9
748,0.748,-1.083732,-0.477696,0,-1,0,-1,0,9
749,0.749,-1.083708,-0.486228,0,-1,0,-1,0,9
750,0.75,-1.083684,-0.49476,0,-1,0,-1,0,9
751,0.751,-1.08366,-0.503292,0,-1,0,-1,0,9
752,0.752,-1.083636,-0.511824,0,-1,0,-1,0,9
753,0.753,-1.083612,-0.520344,0,-1,0,-1,0,9
754,0.754,-1.083588,-0.528876,0,-1,0,-1,0,9
755,0.755,-1.083564,-0.537408,0,-1,0,-1,0,9
756,0.756,-1.08354,-0.54594,0,-1,0,-1,0,9
757,0.757,-1.083528,-0.554472,0,-1,0,-1,0,9
758,0.758,-1.083504,-0.563004,0,-1,0,-1,0,9
759,0.759,-1.08348,-0.571536,0,-1,0,-1,0,9
760,0.76,-1.083456,-0.580068,0,-1,0,-1,0,9
761,0.761,-1.083432,-0.5886,0,-1,0,-1,0,9
762,0.762,-1.083408,-0.597132,0,-1,0,-1,0,9
763,0.763,-1.083384,-0.605664,0,-1,0,-1,0,9
764,0.764,-1.08336,-0.614196,0,-1,0,-1,0,9
765,0.765,-1.083336,-0.622728,0,-1,0,-1,0,9
766,0.766,-1.083312,-0.63126,0,-1,0,-1,0,9
767,0.767,-1.083288,-0.639792,0,-1,0,-1,0,9
768,0.768,-1.083264,-0.648312,1,10,0,0,0,10
769,0.769,-1.083252,-0.656844,0,-1,0,-1,0,10
770,0.77,-1.083228,-0.665376,0,-1,0,-1,0,10
771,0.771,-1.083204,-0.673908,0,-1,0,-1,0,10
772,0.772,-1.08318,-0.68244,0,-1,0,-1,0,10
773,0.773,-1.083156,-0.690972,0,-1,0,-1,0,10
774,0.774,-1.083132,-0.699504,0,-1,0,-1,0,10
775,0.775,-1.083108,-0.708036,0,-1,0,-1,0,10
776,0.776,-1.083084,-0.716568,0,-1,0,-1,0,10
777,0.777,-1.08306,-0.7251,0,-1,0,-1,0,10
778,0.778,-1.083036,-0.733632,0,-1,0,-1,0,10
779,0.779,-1.083012,-0.742164,0,-1,0,-1,0,10
780,0.78,-1.082988,-0.750696,0,-1,0,-1,0,10
781,0.781,-1.082964,-0.759228,0,-1,0,-1,0,10
782,0.782,-1.082952,-0.76776,0,-1,0,-1,0,10
783,0.783,-1.082928,-0.776292,0,-1,0,-1,0,10
784,0.784,-1.082904,-0.784824,0,-1,0,-1,0,10
785,0.785,-1.08288,-0.793356,0,-1,0,-1,0,10
786,0.786,-1.082856,-0.801888,0,-1,0,-1,0,10
787,0.787,-1.082832,-0.81042,0,-1,0,-1,0,10
788,0.788,-1.082808,-0.818952,0,-1,0,-1,0,10
789,0.789,-1.082784,-0.827484,0,-1,0,-1,0,10
790,0.79,-1.08276,-0.836016,0,-1,0,-1,0,10
791,0.791,-1.082736,-0.844548,0,-1,0,-1,0,10
792,0.792,-1.082712,-0.85308,0,-1,0,-1,0,10
793,0.793,-1.082688,-0.861612,0,-1,0,-1,0,10
794,0.794,-1.082676,-0.870144,0,-1,0,-1,0,10
795,0.795,-1.082652,-0.878676,0,-1,0,-1,0,10
796,0.796,-1.082628,-0.887208,0,-1,0,-1,0,10
797,0.797,-1.082604,-0.89574,0,-1,0,-1,0,10
798,0.798,-1.08258,-0.904272,1,11,0,0,0,11
799,0.799,-1.082556,-0.912804,0,-1,0,-1,0,11
800,0.8,-1.082532,-0.921336,0,-1,0,-1,0,11
801,0.801,-1.082508,-0.929868,0,-1,0,-1,0,11
802,0.802,-1.082484,-0.9384,0,-1,0,-1,0,11
803,0.803,-1.08246,-0.946932,0,-1,0,-1,0,11
804,0.804,-1.082436,-0.955464,0,-1,0,-1,0,11
805,0.805,-1.082412,-0.963996,0,-1,0,-1,0,11
806,0.806,-1.082388,-0.972528,0,-1,0,-1,0,11
807,0.807,-1.082376,-0.98106,0,-1,0,-1,0,11
808,0.808,-1.082352,-0.989592,0,-1,0,-1,0,11
809,0.809,-1.082328,-0.998124,0,-1,0,-1,0,11
810,0.81,-1.082304,-1.006656,0,-1,0,-1,0,11
811,0.811,-1.08228,-1.015188,0,-1,0,-1,0,11
812,0.812,-1.082256,-1.02372,0,-1,0,-1,0,11
813,0.813,-1.082232,-1.032252,0,-1,0,-1,0,11
814,0.814,-1.082208,-1.040784,0,-1,0,-1,0,11
815,0.815,-1.082184,-1.049316,0,-1,0,-1,0,11
816,0.816,-1.08216,-1.057848,0,-1,0,-1,0,11
817,0.817,-1.082136,-1.06638,0,-1,0,-1,0,11
818,0.818,-1.082112,-1.074912,0,-1,0,-1,0,11
819,0.819,-1.082088,-1.083456,0,-1,0,-1,0,11
820,0.82,-1.082076,-1.091988,0,-1,0,-1,0,11
821,0.821,-1.082052,-1.10052,0,-1,0,-1,0,11
822,0.822,-1.082028,-1.109052,0,-1,0,-1,0,11
823,0.823,-1.082004,-1.117584,0,-1,0,-1,0,11
824,0.824,-1.08198,-1.126116,0,-1,0,-1,0,11
825,0.825,-1.081956,-1.134648,0,-1,0,-1,0,11
826,0.826,-1.081932,-1.14318,0,-1,0,-1,0,11
827,0.827,-1.081908,-1.151712,0,-1,0,-1,0,11
828,0.828,-1.081884,-1.160244,1,12,0,0,0,12
829,0.829,-1.08186,-1.168776,0,-1,0,-1,0,12
830,0.83,-1.081836,-1.177308,0,-1,0,-1,0,12
831,0.831,-1.081812,-1.18584,0,-1,0,-1,0,12
832,0.832,-1.0818,-1.194372,0,-1,0,-1,0,12
833,0.833,-1.081776,-1.20288,0,-1,0,-1,0,12
834,0.834,-1.081752,-1.2114,0,-1,0,-1,0,12
835,0.835,-1.081728,-1.21992,0,-1,0,-1,0,12
836,0.836,-1.081704,-1.22856,0,-1,0,-1,0,12
837,0.837,-1.08168,-1.23708,0,-1,0,-1,0,12
838,0.838,-1.081656,-1.2456,0,-1,0,-1,0,12
839,0.839,-1.081632,-1.25412,0,-1,0,-1,0,12
840,0.84,-1.081608,-1.26264,0,-1,0,-1,0,12
841,0.841,-1.081584,-1.27116,0,-1,0,-1,0,12
842,0.842,-1.08156,-1.27968,0,-1,0,-1,0,12
843,0.843,-1.081536,-1.2882,0,-1,0,-1,0,12
844,0.844,-1.081512,-1.29672,0,-1,0,-1,0,12
845,0.845,-1.0815,-1.30536,0,-1,0,-1,0,12
846,0.846,-1.081476,-1.31388,0,-1,0,-1,0,12
847,0.847,-1.081452,-1.3224,0,-1,0,-1,0,12
848,0.848,-1.081428,-1.33092,0,-1,0,-1,0,12
849,0.849,-1.081404,-1.33944,0,-1,0,-1,0,12
850,0.85,-1.08138,-1.34796,0,-1,0,-1,0,12
851,0.851,-1.081356,-1.35648,0,-1,0,-1,0,12
852,0.852,-1.081332,-1.365,0,-1,0,-1,0,12
853,0.853,-1.081308,-1.37352,0,-1,0,-1,0,12
854,0.854,-1.081284,-1.38216,0,-1,0,-1,0,12
855,0.855,-1.08126,-1.39068,0,-1,0,-1,0,12
856,0.856,-1.081236,-1.3992,0,-1,0,-1,0,12
857,0.857,-1.081224,-1.40772,0,-1,0,-1,0,12
858,0.858,-1.0812,-1.41624,1,13,0,0,0,13
859,0.859,-1.081176,-1.42476,0,-1,0,-1,0,13
860,0.86,-1.081152,-1.43328,0,-1,0,-1,0,13
861,0.861,-1.081128,-1.4418,0,-1,0,-1,0,13
862,0.862,-1.081104,-1.45032,0,-1,0,-1,0,13
863,0.863,-1.08108,-1.45896,0,-1,0,-1,0,13
864,0.864,-1.081056,-1.46748,0,-1,0,-1,0,13
865,0.865,-1.081032,-1.476,0,-1,0,-1,0,13
866,0.866,-1.081008,-1.48452,0,-1,0,-1,0,13
867,0.867,-1.080984,-1.49304,0,-1,0,-1,0,13
868,0.868,-1.08096,-1.50156,0,-1,0,-1,0,13
869,0.869,-1.080936,-1.51008,0,-1,0,-1,0,13
870,0.87,-1.080924,-1.5186,0,-1,0,-1,0,13
871,0.871,-1.0809,-1.52712,0,-1,0,-1,0,13
872,0.872,-1.080876,-1.53576,0,-1,0,-1,0,13
873,0.873,-1.080852,-1.54428,0,-1,0,-1,0,13
874,0.874,-1.080828,-1.5528,0,-1,0,-1,0,13
875,0.875,-1.080804,-1.56132,0,-1,0,-1,0,13
876,0.876,-1.08078,-1.56984,0,-1,0,-1,0,13
877,0.877,-1.080756,-1.57836,0,-1,0,-1,0,13
878,0.878,-1.080732,-1.58688,0,-1,0,-1,0,13
879,0.879,-1.080708,-1.5954,0,-1,0,-1,0,13
880,0.88,-1.080684,-1.60404,0,-1,0,-1,0,13
881,0.881,-1.08066,-1.61256,0,-1,0,-1,0,13
882,0.882,-1.080636,-1.62108,0,-1,0,-1,0,13
883,0.883,-1.080624,-1.6296,0,-1,0,-1,0,13
884,0.884,-1.0806,-1.63812,0,-1,0,-1,0,13
885,0.885,-1.080576,-1.64664,0,-1,0,-1,0,13
886,0.886,-1.080552,-1.65516,0,-1,0,-1,0,13
887,0.887,-1.080528,-1.66368,0,-1,0,-1,0,13
888,0.888,-1.080504,-1.6722,1,14,0,0,0,14
889,0.889,-1.08048,-1.68084,0,-1,0,-1,0,14
890,0.89,-1.080456,-1.68936,0,-1,0,-1,0,14
891,0.891,-1.080432,-1.69788,0,-1,0,-1,0,14
892,0.892,-1.080408,-1.7064,0,-1,0,-1,0,14
893,0.893,-1.080384,-1.71492,0,-1,0,-1,0,14
894,0.894,-1.08036,-1.72344,0,-1,0,-1,0,14
895,0.895,-1.080336,-1.73196,0,-1,0,-1,0,14
896,0.896,-1.080324,-1.74048,0,-1,0,-1,0,14
897,0.897,-1.0803,-1.74912,0,-1,0,-1,0,14
898,0.898,-1.080276,-1.75764,0,-1,0,-1,0,14
